work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_type
2023,Senior,Full-time,Machine Learning Engineer,152500,FR,0,FR,Medium,Onsite
2024,Senior,Full-time,AI Engineer,173600,JP,100,JP,Small,Remote
2024,Mid-level,Full-time,Data Analyst,98500,US,50,DE,Medium,Hybrid
2023,Senior,Full-time,Data Engineer,80100,IN,50,IN,Medium,Hybrid
2023,Entry-level,Freelance,Research Scientist,99200,US,100,US,Small,Remote
2024,Senior,Full-time,Data Engineer,131000,ES,50,ES,Medium,Hybrid
2021,Executive,Full-time,Data Analyst,62200,BR,100,BR,Medium,Remote
2021,Senior,Full-time,Analytics Engineer,82000,PL,0,PL,Large,Onsite
2020,Entry-level,Full-time,Data Engineer,52500,DE,0,DE,Medium,Onsite
2023,Mid-level,Full-time,Research Scientist,189900,US,0,US,Large,Onsite
2024,Mid-level,Full-time,Machine Learning Engineer,162900,US,0,US,Medium,Onsite
2024,Senior,Full-time,Data Engineer,246200,US,50,US,Small,Hybrid
2022,Entry-level,Full-time,Data Analyst,70600,US,0,US,Large,Onsite
2024,Mid-level,Full-time,Data Scientist,138400,JP,0,JP,Large,Onsite
2022,Senior,Full-time,Analytics Engineer,198200,US,0,US,Medium,Onsite
2021,Senior,Full-time,Data Engineer,164600,US,100,US,Medium,Remote
2022,Senior,Contract,Machine Learning Engineer,76300,IN,0,IN,Medium,Onsite
2020,Senior,Freelance,Data Scientist,171000,US,50,US,Medium,Hybrid
2022,Senior,Full-time,Machine Learning Engineer,199900,GB,0,GB,Medium,Onsite
2020,Senior,Full-time,Research Scientist,135600,DE,0,DE,Medium,Onsite
2023,Mid-level,Full-time,Analytics Engineer,130700,US,100,US,Small,Remote
2023,Senior,Full-time,Data Science Manager,222700,US,0,US,Large,Onsite
2023,Mid-level,Full-time,Business Intelligence Analyst,146800,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Data Science Manager,131500,GB,50,DE,Small,Hybrid
2023,Senior,Full-time,Data Scientist,177400,US,0,US,Medium,Onsite
2022,Entry-level,Full-time,Machine Learning Engineer,103800,US,100,US,Medium,Remote
2023,Senior,Full-time,AI Engineer,253400,US,50,US,Medium,Hybrid
2024,Entry-level,Full-time,Data Scientist,166300,GB,100,US,Large,Remote
2022,Mid-level,Full-time,Analytics Engineer,162200,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Data Analyst,129300,US,0,US,Medium,Onsite
2022,Mid-level,Full-time,Data Analyst,65600,ES,50,ES,Medium,Hybrid
2021,Entry-level,Full-time,Analytics Engineer,77500,US,50,US,Large,Hybrid
2024,Executive,Full-time,Data Science Manager,446700,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Machine Learning Engineer,161700,US,0,US,Medium,Onsite
2024,Entry-level,Full-time,Machine Learning Engineer,46500,IN,0,IN,Medium,Onsite
2024,Mid-level,Full-time,Data Engineer,147500,US,50,US,Medium,Hybrid
2022,Mid-level,Full-time,Data Engineer,58000,IN,100,IN,Medium,Remote
2024,Mid-level,Full-time,Data Engineer,228900,US,100,US,Large,Remote
2023,Mid-level,Full-time,Data Science Manager,196400,US,100,US,Large,Remote
2024,Mid-level,Full-time,Data Science Manager,119800,CA,100,CA,Large,Remote
2024,Entry-level,Full-time,Business Intelligence Analyst,84500,US,0,US,Large,Onsite
2023,Senior,Full-time,Analytics Engineer,237600,CA,0,CA,Large,Onsite
2024,Senior,Full-time,Data Analyst,158600,US,0,US,Large,Onsite
2023,Mid-level,Full-time,Machine Learning Engineer,134000,FR,100,FR,Medium,Remote
2024,Entry-level,Freelance,Data Analyst,54800,AU,100,AU,Medium,Remote
2024,Mid-level,Full-time,Data Engineer,62000,PT,0,PT,Small,Onsite
2022,Entry-level,Full-time,Data Analyst,34700,PL,0,PL,Large,Onsite
2022,Mid-level,Part-time,AI Engineer,127900,US,50,US,Medium,Hybrid
2020,Entry-level,Full-time,Data Analyst,78400,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Data Scientist,145800,AU,100,CH,Medium,Remote
2022,Executive,Full-time,Business Intelligence Analyst,135900,NL,100,NL,Large,Remote
2024,Mid-level,Full-time,Data Engineer,41000,IN,0,IN,Large,Onsite
2022,Senior,Full-time,Data Scientist,188900,US,50,US,Medium,Hybrid
2024,Senior,Full-time,Data Analyst,190200,US,50,US,Large,Hybrid
2023,Mid-level,Full-time,Analytics Engineer,50500,BR,100,BR,Medium,Remote
2022,Senior,Full-time,Analytics Engineer,142500,GB,100,GB,Large,Remote
2023,Senior,Full-time,Data Science Manager,312600,US,100,US,Medium,Remote
2024,Senior,Full-time,Data Engineer,195500,US,50,US,Medium,Hybrid
2024,Mid-level,Full-time,Analytics Engineer,110400,SG,0,SG,Medium,Onsite
2021,Senior,Full-time,Data Architect,261600,US,100,US,Large,Remote
2021,Senior,Full-time,Data Engineer,175400,US,100,US,Medium,Remote
2021,Entry-level,Full-time,Analytics Engineer,74000,US,50,US,Medium,Hybrid
2022,Senior,Full-time,Data Scientist,299000,NL,100,US,Medium,Remote
2023,Entry-level,Full-time,Business Intelligence Analyst,75600,US,100,US,Small,Remote
2024,Executive,Full-time,Data Engineer,114500,IN,100,IN,Medium,Remote
2022,Entry-level,Full-time,Business Intelligence Analyst,60200,US,100,US,Medium,Remote
2023,Senior,Full-time,Business Intelligence Analyst,158200,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,AI Engineer,141900,US,100,US,Medium,Remote
2021,Entry-level,Full-time,Research Scientist,70700,FR,0,FR,Medium,Onsite
2024,Entry-level,Full-time,Machine Learning Engineer,129100,US,0,US,Large,Onsite
2022,Senior,Full-time,Business Intelligence Analyst,155800,US,0,US,Medium,Onsite
2024,Senior,Full-time,Business Intelligence Analyst,167500,US,0,US,Medium,Onsite
2024,Senior,Full-time,Data Analyst,161000,US,0,US,Small,Onsite
2023,Mid-level,Full-time,Data Scientist,186700,US,0,US,Large,Onsite
2021,Mid-level,Full-time,Data Analyst,77300,US,0,US,Medium,Onsite
2024,Senior,Full-time,Business Intelligence Analyst,154800,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Research Scientist,185500,US,0,US,Medium,Onsite
2022,Mid-level,Full-time,Analytics Engineer,168700,US,100,US,Medium,Remote
2023,Entry-level,Freelance,Data Scientist,91500,CA,100,CA,Large,Remote
2023,Mid-level,Freelance,Data Analyst,69000,SG,0,SG,Medium,Onsite
2021,Senior,Full-time,Research Scientist,188600,US,50,US,Medium,Hybrid
2023,Senior,Full-time,Data Analyst,114700,GB,0,GB,Medium,Onsite
2021,Executive,Full-time,Data Engineer,99400,IN,100,IN,Medium,Remote
2022,Senior,Full-time,Data Engineer,144900,US,100,US,Small,Remote
2022,Senior,Full-time,Machine Learning Engineer,178100,US,0,US,Small,Onsite
2022,Senior,Full-time,Data Architect,224000,US,100,US,Large,Remote
2024,Mid-level,Full-time,Data Scientist,193100,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Machine Learning Engineer,143900,US,50,US,Large,Hybrid
2023,Senior,Full-time,Research Scientist,285700,US,100,US,Medium,Remote
2023,Senior,Full-time,Data Science Manager,243000,US,0,US,Large,Onsite
2021,Mid-level,Full-time,AI Engineer,200200,US,100,US,Medium,Remote
2024,Senior,Full-time,Analytics Engineer,253500,US,0,US,Medium,Onsite
2024,Senior,Full-time,Data Analyst,160900,US,100,US,Medium,Remote
2024,Entry-level,Full-time,Analytics Engineer,100300,US,0,US,Small,Onsite
2022,Mid-level,Full-time,Data Scientist,190500,CA,50,US,Medium,Hybrid
2021,Senior,Full-time,Analytics Engineer,148600,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Machine Learning Engineer,207100,US,0,US,Large,Onsite
2023,Senior,Full-time,Data Science Manager,387600,US,50,US,Medium,Hybrid
2024,Entry-level,Full-time,AI Engineer,99700,US,0,US,Medium,Onsite
2024,Senior,Full-time,Data Scientist,228600,US,0,US,Small,Onsite
2022,Entry-level,Full-time,Machine Learning Engineer,151600,US,100,US,Large,Remote
2024,Mid-level,Full-time,Data Scientist,129400,DE,0,DE,Large,Onsite
2024,Senior,Full-time,Data Scientist,183700,US,0,US,Medium,Onsite
2021,Senior,Full-time,Analytics Engineer,228800,US,0,US,Medium,Onsite
2022,Senior,Full-time,Data Scientist,135100,DE,50,DE,Medium,Hybrid
2022,Mid-level,Full-time,Data Engineer,108300,GB,100,GB,Medium,Remote
2023,Mid-level,Full-time,AI Engineer,102600,PT,0,PT,Medium,Onsite
2024,Mid-level,Full-time,Data Analyst,114400,US,50,US,Large,Hybrid
2020,Senior,Full-time,Data Scientist,154100,US,0,US,Large,Onsite
2023,Entry-level,Full-time,Data Engineer,110900,US,0,US,Large,Onsite
2021,Senior,Full-time,Data Scientist,72700,PL,0,PL,Medium,Onsite
2023,Entry-level,Full-time,Machine Learning Engineer,35600,BR,0,BR,Medium,Onsite
2024,Entry-level,Full-time,Business Intelligence Analyst,76100,US,0,US,Small,Onsite
2023,Entry-level,Full-time,Data Analyst,62300,US,100,US,Large,Remote
2023,Entry-level,Full-time,Machine Learning Engineer,146200,US,50,US,Large,Hybrid
2022,Mid-level,Full-time,Analytics Engineer,132400,US,0,US,Large,Onsite
2024,Mid-level,Full-time,Data Engineer,138700,CA,0,CA,Large,Onsite
2023,Mid-level,Full-time,Machine Learning Engineer,189600,US,100,US,Medium,Remote
2022,Senior,Full-time,Analytics Engineer,192900,US,50,US,Large,Hybrid
2024,Senior,Full-time,Data Engineer,208100,US,0,US,Medium,Onsite
2022,Senior,Full-time,Data Analyst,135900,US,50,US,Large,Hybrid
2022,Mid-level,Full-time,Data Engineer,98200,AU,0,AU,Medium,Onsite
2024,Mid-level,Full-time,Data Engineer,123000,GB,100,GB,Large,Remote
2023,Entry-level,Full-time,AI Engineer,84400,GB,0,GB,Medium,Onsite
2020,Entry-level,Full-time,Machine Learning Engineer,56000,PL,100,PL,Large,Remote
2023,Mid-level,Full-time,Data Engineer,95400,ES,100,ES,Medium,Remote
2023,Executive,Full-time,Data Scientist,337600,US,50,US,Medium,Hybrid
2022,Mid-level,Full-time,Business Intelligence Analyst,114100,US,0,US,Medium,Onsite
2024,Entry-level,Full-time,Business Intelligence Analyst,105600,US,50,US,Large,Hybrid
2021,Executive,Full-time,Data Architect,314700,US,100,US,Medium,Remote
2021,Senior,Full-time,Data Engineer,165700,US,100,US,Small,Remote
2022,Mid-level,Full-time,Data Engineer,164800,FR,100,US,Medium,Remote
2023,Mid-level,Freelance,Data Architect,50300,US,0,PT,Medium,Onsite
2022,Senior,Full-time,Analytics Engineer,256400,US,100,US,Large,Remote
2022,Senior,Contract,Data Analyst,195300,US,100,US,Large,Remote
2024,Mid-level,Full-time,AI Engineer,166300,IN,100,US,Medium,Remote
2023,Entry-level,Full-time,Data Analyst,57900,DE,100,DE,Medium,Remote
2024,Senior,Full-time,Data Engineer,282200,US,50,US,Medium,Hybrid
2024,Mid-level,Full-time,AI Engineer,276000,US,0,US,Large,Onsite
2024,Entry-level,Full-time,Business Intelligence Analyst,57600,GB,0,GB,Medium,Onsite
2021,Entry-level,Full-time,Data Analyst,55400,US,0,US,Large,Onsite
2024,Senior,Full-time,Data Scientist,275500,US,0,US,Medium,Onsite
2024,Senior,Full-time,Machine Learning Engineer,147100,JP,0,JP,Medium,Onsite
2023,Senior,Full-time,Data Analyst,175100,US,50,US,Medium,Hybrid
2023,Mid-level,Full-time,Data Scientist,181600,US,100,US,Medium,Remote
2021,Senior,Full-time,Data Engineer,176900,US,100,US,Medium,Remote
2022,Senior,Full-time,Data Science Manager,181400,ES,100,ES,Large,Remote
2021,Executive,Full-time,Analytics Engineer,236200,US,0,US,Medium,Onsite
2021,Senior,Freelance,Data Architect,177800,CA,0,CA,Medium,Onsite
2022,Senior,Full-time,Data Analyst,156300,US,100,US,Small,Remote
2022,Mid-level,Full-time,Data Science Manager,164500,CA,0,CA,Large,Onsite
2023,Senior,Full-time,Data Science Manager,273200,IN,50,US,Large,Hybrid
2022,Executive,Full-time,Data Architect,205500,GB,100,GB,Medium,Remote
2021,Mid-level,Freelance,AI Engineer,140900,FR,0,FR,Medium,Onsite
2023,Entry-level,Full-time,AI Engineer,60600,DE,0,DE,Small,Onsite
2023,Senior,Full-time,Machine Learning Engineer,169800,IN,100,DE,Medium,Remote
2024,Senior,Full-time,Data Analyst,128700,US,0,US,Small,Onsite
2024,Mid-level,Full-time,Data Engineer,163900,US,0,US,Small,Onsite
2024,Entry-level,Full-time,Analytics Engineer,93600,US,0,US,Small,Onsite
2023,Mid-level,Full-time,Machine Learning Engineer,209600,US,100,US,Medium,Remote
2022,Senior,Full-time,Data Scientist,264600,US,50,US,Large,Hybrid
2023,Senior,Full-time,Data Engineer,151000,GB,100,GB,Medium,Remote
2020,Senior,Full-time,Machine Learning Engineer,90100,ES,0,JP,Medium,Onsite
2021,Senior,Full-time,Analytics Engineer,166400,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Analytics Engineer,132900,GB,0,GB,Medium,Onsite
2022,Senior,Full-time,Machine Learning Engineer,214900,US,100,US,Medium,Remote
2021,Senior,Full-time,Data Engineer,157600,US,100,US,Medium,Remote
2023,Mid-level,Full-time,Machine Learning Engineer,59600,IN,100,IN,Medium,Remote
2024,Mid-level,Full-time,AI Engineer,150400,US,0,US,Small,Onsite
2024,Mid-level,Full-time,Data Scientist,151600,US,0,US,Medium,Onsite
2024,Mid-level,Full-time,Data Engineer,213000,US,100,US,Large,Remote
2022,Mid-level,Full-time,Data Science Manager,165700,GB,100,GB,Medium,Remote
2023,Entry-level,Full-time,Data Scientist,127100,US,0,US,Medium,Onsite
2023,Senior,Full-time,Data Scientist,189800,IN,0,US,Medium,Onsite
2024,Entry-level,Full-time,Data Scientist,103300,US,50,US,Medium,Hybrid
2021,Mid-level,Full-time,Business Intelligence Analyst,94900,NL,100,NL,Large,Remote
2024,Mid-level,Full-time,Analytics Engineer,128400,US,100,US,Large,Remote
2021,Mid-level,Full-time,Machine Learning Engineer,152800,US,100,US,Large,Remote
2022,Mid-level,Full-time,Data Engineer,82600,AU,50,AU,Small,Hybrid
2021,Senior,Full-time,Analytics Engineer,182600,US,100,US,Medium,Remote
2023,Entry-level,Full-time,Data Scientist,31700,BR,100,BR,Medium,Remote
2024,Executive,Full-time,Data Scientist,246600,IN,100,GB,Medium,Remote
2023,Executive,Full-time,Data Analyst,213400,US,0,US,Large,Onsite
2021,Mid-level,Full-time,Data Scientist,115900,FR,100,FR,Large,Remote
2023,Entry-level,Full-time,Data Analyst,81300,GB,0,AU,Medium,Onsite
2024,Entry-level,Full-time,Analytics Engineer,37800,IN,0,IN,Medium,Onsite
2020,Senior,Full-time,Data Engineer,135900,DE,100,DE,Medium,Remote
2024,Executive,Full-time,Data Analyst,185000,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Data Scientist,189700,US,100,US,Large,Remote
2024,Senior,Full-time,Data Analyst,164400,US,0,US,Medium,Onsite
2024,Entry-level,Full-time,Data Engineer,80400,CA,0,CA,Medium,Onsite
2023,Entry-level,Full-time,Data Engineer,80100,GB,100,GB,Medium,Remote
2023,Senior,Full-time,Analytics Engineer,208900,US,0,US,Large,Onsite
2021,Mid-level,Full-time,Data Scientist,134200,CA,100,CA,Large,Remote
2023,Senior,Full-time,Data Architect,235200,CA,50,CA,Medium,Hybrid
2022,Executive,Full-time,Analytics Engineer,89700,IN,0,IN,Medium,Onsite
2023,Senior,Full-time,Data Engineer,186500,US,100,US,Medium,Remote
2023,Mid-level,Full-time,Machine Learning Engineer,71800,IN,100,IN,Large,Remote
2023,Entry-level,Full-time,Data Engineer,107300,US,100,US,Medium,Remote
2023,Entry-level,Full-time,Data Engineer,56000,GB,0,GB,Medium,Onsite
2022,Entry-level,Full-time,Data Architect,86100,GB,100,GB,Medium,Remote
2023,Mid-level,Full-time,Data Scientist,174500,US,0,US,Large,Onsite
2020,Senior,Full-time,Analytics Engineer,190000,US,100,US,Medium,Remote
2023,Mid-level,Full-time,Data Analyst,99400,US,100,US,Small,Remote
2021,Entry-level,Full-time,Analytics Engineer,70500,US,100,US,Large,Remote
2020,Senior,Full-time,Data Engineer,120300,JP,0,JP,Medium,Onsite
2024,Senior,Full-time,Data Scientist,118300,ES,0,ES,Medium,Onsite
2020,Entry-level,Full-time,Data Analyst,54700,US,100,US,Medium,Remote
2024,Senior,Full-time,AI Engineer,238900,CA,50,CA,Medium,Hybrid
2024,Senior,Full-time,Machine Learning Engineer,205900,US,100,US,Medium,Remote
2024,Entry-level,Full-time,Data Engineer,96100,DE,0,US,Medium,Onsite
2024,Entry-level,Full-time,Data Engineer,126400,US,50,US,Small,Hybrid
2023,Mid-level,Full-time,Data Analyst,110100,US,50,US,Medium,Hybrid
2024,Executive,Full-time,Business Intelligence Analyst,193400,CA,50,CA,Large,Hybrid
2022,Entry-level,Full-time,Analytics Engineer,44600,ES,50,ES,Medium,Hybrid
2024,Mid-level,Full-time,Data Scientist,144800,US,0,US,Medium,Onsite
2023,Entry-level,Full-time,Data Scientist,24800,IN,0,IN,Medium,Onsite
2024,Mid-level,Full-time,Data Scientist,51400,PL,100,PL,Medium,Remote
2020,Mid-level,Full-time,Data Analyst,43300,IN,100,IN,Medium,Remote
2023,Entry-level,Full-time,AI Engineer,50800,IN,0,IN,Large,Onsite
2023,Entry-level,Full-time,Machine Learning Engineer,102700,DE,0,DE,Large,Onsite
2021,Mid-level,Full-time,Data Analyst,86100,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Data Engineer,167400,US,0,US,Large,Onsite
2023,Senior,Full-time,Research Scientist,257600,US,50,US,Medium,Hybrid
2024,Senior,Full-time,Analytics Engineer,221200,GB,100,GB,Medium,Remote
2023,Mid-level,Full-time,Data Scientist,184400,US,0,US,Large,Onsite
2024,Mid-level,Full-time,Data Engineer,177300,US,50,US,Medium,Hybrid
2024,Senior,Full-time,Data Engineer,218200,US,0,US,Large,Onsite
2023,Senior,Full-time,Data Analyst,195100,US,50,US,Medium,Hybrid
2022,Senior,Full-time,Data Engineer,177900,US,50,US,Medium,Hybrid
2022,Senior,Full-time,Machine Learning Engineer,100500,IN,100,IN,Medium,Remote
2022,Mid-level,Full-time,Data Engineer,119200,DE,50,DE,Large,Hybrid
2022,Mid-level,Full-time,Data Scientist,226500,US,100,US,Large,Remote
2024,Entry-level,Full-time,Data Engineer,60900,GB,50,ES,Medium,Hybrid
2024,Entry-level,Contract,Data Scientist,110300,US,100,SG,Medium,Remote
2021,Entry-level,Full-time,Analytics Engineer,68000,CA,100,CA,Small,Remote
2022,Executive,Full-time,Data Scientist,265000,US,0,US,Small,Onsite
2020,Senior,Full-time,Data Analyst,93100,SG,0,SG,Large,Onsite
2024,Senior,Full-time,Data Scientist,104300,PT,0,PT,Medium,Onsite
2021,Senior,Full-time,Data Scientist,160700,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Analytics Engineer,207200,US,0,US,Large,Onsite
2023,Senior,Full-time,Data Analyst,145200,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Business Intelligence Analyst,94800,NL,100,NL,Large,Remote
2022,Senior,Full-time,Data Architect,241500,US,50,US,Medium,Hybrid
2022,Entry-level,Full-time,Analytics Engineer,135600,US,0,US,Large,Onsite
2024,Entry-level,Contract,Analytics Engineer,132200,US,0,US,Medium,Onsite
2024,Mid-level,Full-time,Data Engineer,168400,US,0,US,Small,Onsite
2023,Senior,Full-time,Machine Learning Engineer,175800,AU,0,AU,Medium,Onsite
2022,Mid-level,Full-time,Data Analyst,83400,CA,100,CA,Medium,Remote
2023,Senior,Full-time,Data Engineer,224300,US,0,US,Medium,Onsite
2024,Mid-level,Full-time,Machine Learning Engineer,175000,US,0,US,Medium,Onsite
2023,Senior,Full-time,Data Engineer,222300,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Data Analyst,115600,NL,0,US,Medium,Onsite
2020,Senior,Full-time,Data Scientist,148600,US,0,US,Medium,Onsite
2022,Executive,Full-time,Data Science Manager,303900,AU,100,AU,Large,Remote
2021,Entry-level,Full-time,Data Engineer,88800,US,100,US,Large,Remote
2022,Mid-level,Full-time,AI Engineer,187900,US,100,US,Large,Remote
2022,Mid-level,Full-time,Data Engineer,158000,AU,100,AU,Large,Remote
2022,Mid-level,Full-time,Analytics Engineer,163300,DE,100,US,Medium,Remote
2023,Mid-level,Full-time,Data Architect,214300,US,50,US,Large,Hybrid
2023,Senior,Full-time,Data Scientist,147000,US,0,DE,Medium,Onsite
2024,Mid-level,Full-time,Data Science Manager,180400,US,50,US,Medium,Hybrid
2023,Mid-level,Full-time,Data Scientist,135600,US,0,US,Small,Onsite
2024,Mid-level,Full-time,Data Engineer,56300,IN,0,IN,Medium,Onsite
2023,Senior,Full-time,Data Science Manager,148600,JP,0,JP,Small,Onsite
2024,Mid-level,Full-time,Analytics Engineer,143000,US,100,US,Large,Remote
2024,Entry-level,Full-time,Business Intelligence Analyst,87800,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Data Scientist,165600,CA,100,CA,Large,Remote
2023,Mid-level,Full-time,Business Intelligence Analyst,88300,CA,0,CA,Medium,Onsite
2022,Mid-level,Full-time,Business Intelligence Analyst,95600,US,50,US,Small,Hybrid
2024,Executive,Full-time,Data Analyst,158300,GB,0,GB,Medium,Onsite
2022,Entry-level,Full-time,Analytics Engineer,135100,US,100,US,Large,Remote
2023,Entry-level,Full-time,Machine Learning Engineer,59300,US,0,GB,Medium,Onsite
2022,Senior,Full-time,Business Intelligence Analyst,124800,CA,100,CA,Medium,Remote
2024,Entry-level,Full-time,Data Analyst,60200,CA,0,CA,Medium,Onsite
2022,Senior,Full-time,Data Scientist,225500,US,0,US,Medium,Onsite
2021,Senior,Full-time,Data Science Manager,182100,GB,100,GB,Medium,Remote
