work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Data Engineer,300900.0,CA,100.0,CA,M
2024,SE,FT,Data Analyst,179900.0,US,0.0,US,S
2023,EX,FT,Analytics Engineer,325200.0,US,100.0,US,M
2022,SE,FT,Data Engineer,222500.0,US,100.0,US,L
2022,EX,FT,Data Analyst,161800.0,AU,0.0,AU,L
2023,EN,FT,Machine Learning Engineer,68000.0,JP,0.0,JP,L
2024,EN,FT,Data Architect,122700.0,US,0.0,US,M
2021,SE,FT,AI Engineer,212400.0,US,0.0,US,S
2023,MI,FT,Business Intelligence Analyst,102300.0,US,100.0,US,M
2021,MI,FT,Machine Learning Engineer,163400.0,JP,0.0,US,L
2021,SE,FT,Data Scientist,155400.0,CA,0.0,US,L
2024,MI,FT,Machine Learning Engineer,152400.0,GB,0.0,GB,L
2024,SE,FT,Data Scientist,193900.0,US,50.0,US,L
2024,SE,FT,Research Scientist,268300.0,US,100.0,US,M
2024,MI,FT,Machine Learning Engineer,136800.0,DE,50.0,DE,M
2023,MI,FT,Data Architect,171900.0,US,0.0,US,M
2024,MI,FT,Data Engineer,184000.0,US,100.0,US,M
2023,MI,FT,Data Architect,187600.0,US,100.0,US,M
2023,MI,FT,AI Engineer,158100.0,US,100.0,US,M
2022,MI,FT,Business Intelligence Analyst,133800.0,US,100.0,US,M
2022,MI,FT,Data Science Manager,147800.0,US,50.0,US,M
2020,SE,FT,Business Intelligence Analyst,121800.0,US,0.0,US,M
2024,SE,FT,Machine Learning Engineer,200500.0,US,0.0,US,L
2024,EN,FT,AI Engineer,154200.0,US,100.0,US,M
2020,SE,FT,Data Science Manager,319300.0,US,0.0,US,M
2022,MI,FT,Data Scientist,151200.0,US,100.0,US,S
2024,SE,FT,Data Scientist,224400.0,US,100.0,CA,M
2021,SE,FT,Data Engineer,188000.0,US,0.0,US,L
2022,EN,PT,AI Engineer,20200.0,IN,100.0,IN,M
2023,EN,FT,Data Scientist,90900.0,US,0.0,US,M
2024,SE,FT,Research Scientist,215000.0,US,0.0,US,M
2021,EX,FT,Data Scientist,211300.0,US,100.0,US,S
2023,EN,CT,Data Scientist,100600.0,US,0.0,US,M
2021,EN,FT,Data Architect,82300.0,US,100.0,US,M
2022,EN,FT,Analytics Engineer,60500.0,NL,0.0,NL,M
2021,EN,PT,Machine Learning Engineer,26400.0,IN,0.0,IN,L
2023,EN,FT,Data Analyst,69700.0,CA,100.0,CA,L
2023,EN,FT,Business Intelligence Analyst,74000.0,DE,100.0,US,S
2022,MI,FT,Data Engineer,175300.0,US,100.0,US,L
2024,MI,FT,Data Engineer,50700.0,BR,0.0,BR,M
2022,MI,FT,Data Analyst,122100.0,US,100.0,US,L
2024,EN,FT,Data Science Manager,136900.0,US,100.0,US,M
2022,MI,FT,Data Engineer,54300.0,IN,100.0,IN,L
2023,MI,FT,Data Analyst,89300.0,DE,0.0,DE,M
2023,SE,FT,Data Engineer,214900.0,US,0.0,US,M
2023,EN,FT,Data Scientist,130900.0,US,50.0,US,M
2023,MI,FT,Data Analyst,102100.0,US,100.0,US,L
2024,EN,FT,Data Analyst,25100.0,IN,0.0,IN,L
2024,SE,FT,Research Scientist,192300.0,NL,0.0,NL,L
2024,SE,FT,Data Architect,277000.0,US,100.0,US,M
2024,MI,FT,Machine Learning Engineer,210700.0,US,0.0,US,L
2024,SE,FT,Data Engineer,222200.0,CA,100.0,CA,M
2024,EN,FT,Data Science Manager,158400.0,US,50.0,US,M
2022,SE,FT,Data Analyst,157500.0,US,100.0,US,M
2023,EN,FT,Data Scientist,89500.0,NL,100.0,NL,L
2024,MI,FT,Data Analyst,75500.0,DE,50.0,DE,M
2023,EN,FT,Data Engineer,68200.0,US,0.0,US,M
2023,EN,FT,Research Scientist,63300.0,FR,0.0,FR,M
2022,EN,FT,Business Intelligence Analyst,54300.0,GB,100.0,GB,L
2024,EX,FT,Data Scientist,115800.0,PL,50.0,PL,M
2023,SE,FT,Business Intelligence Analyst,209000.0,US,100.0,US,M
2022,MI,FT,Data Engineer,142000.0,CA,50.0,CA,L
2024,MI,FT,Business Intelligence Analyst,106700.0,US,0.0,US,L
2024,SE,FT,Data Scientist,336900.0,US,0.0,US,M
2022,SE,FT,Data Engineer,177600.0,US,100.0,US,M
2021,EN,FT,Analytics Engineer,,US,0.0,US,S
2023,EX,FT,Data Scientist,380100.0,US,100.0,US,L
2024,MI,FT,Analytics Engineer,140600.0,US,0.0,US,
2023,SE,FT,Business Intelligence Analyst,155800.0,US,50.0,US,M
2022,SE,FT,Business Intelligence Analyst,178100.0,CH,100.0,US,M
2021,MI,FT,Machine Learning Engineer,160900.0,US,100.0,US,M
2024,MI,FT,Business Intelligence Analyst,115200.0,US,100.0,US,L
2022,SE,FT,Research Scientist,198900.0,US,100.0,US,M
2023,EN,FT,Data Science Manager,117200.0,AU,100.0,AU,
2024,EN,FT,AI Engineer,153600.0,US,0.0,US,L
2024,SE,FT,Analytics Engineer,202800.0,US,100.0,US,M
2022,EN,FT,Business Intelligence Analyst,98300.0,US,100.0,US,M
2021,MI,FT,Data Scientist,164700.0,US,,US,M
2021,SE,FT,Business Intelligence Analyst,159500.0,US,50.0,US,L
2022,SE,FT,Data Analyst,87900.0,US,100.0,FR,M
2023,SE,FT,Data Analyst,127800.0,US,,US,S
2024,SE,FT,Business Intelligence Analyst,220900.0,GB,0.0,US,L
2022,EN,FT,Business Intelligence Analyst,73600.0,US,50.0,US,M
2023,SE,FT,Machine Learning Engineer,305300.0,CH,50.0,US,M
2022,SE,FT,Data Engineer,128900.0,ES,0.0,ES,L
2024,EX,FT,AI Engineer,201000.0,JP,0.0,JP,M
2023,SE,FT,Data Scientist,155400.0,US,0.0,US,S
2022,SE,FT,Data Analyst,142700.0,JP,100.0,US,
2020,EN,FT,Data Scientist,75100.0,US,,US,M
2023,SE,FT,Data Engineer,14.0,IN,0.0,IN,M
2023,MI,FT,Business Intelligence Analyst,88700.0,US,0.0,DE,M
2023,MI,FT,Analytics Engineer,170200.0,US,50.0,US,L
2024,EX,FT,Machine Learning Engineer,290800.0,GB,50.0,GB,M
2022,MI,FT,Data Analyst,87200.0,CA,100.0,CA,M
2024,SE,FT,Data Scientist,282700.0,US,0.0,US,L
2024,MI,FT,Data Analyst,103100.0,US,0.0,US,M
2023,MI,FT,Data Analyst,116400.0,US,100.0,US,M
2023,SE,FT,Data Engineer,72600.0,BR,0.0,BR,M
2024,MI,FT,Analytics Engineer,158500.0,US,0.0,US,L
2023,SE,FT,Machine Learning Engineer,268400.0,US,0.0,US,L
2023,SE,FL,Data Engineer,113300.0,NL,0.0,NL,M
2022,MI,FT,Machine Learning Engineer,171900.0,US,100.0,US,L
2023,MI,FT,Data Engineer,178700.0,US,50.0,US,M
2023,EN,FT,Data Scientist,88900.0,US,50.0,US,M
2020,EN,PT,Data Science Manager,23900.0,IN,0.0,IN,L
2024,SE,CT,Data Scientist,241300.0,US,0.0,US,L
2024,MI,FT,Business Intelligence Analyst,138600.0,US,0.0,US,L
2022,MI,FT,Data Scientist,117200.0,CA,100.0,CA,S
2024,SE,FT,AI Engineer,262800.0,US,50.0,US,S
2023,EN,FT,Data Engineer,121800.0,US,0.0,US,M
2023,SE,FT,Data Analyst,80800.0,GB,0.0,GB,S
2024,SE,FT,Machine Learning Engineer,272100.0,US,100.0,US,L
2022,SE,FT,Data Scientist,194500.0,US,0.0,US,L
2023,EN,FT,Data Engineer,78000.0,SG,0.0,SG,M
2020,SE,FT,Data Scientist,151700.0,US,0.0,US,S
2023,EN,FT,Business Intelligence Analyst,71400.0,US,100.0,US,M
2024,MI,FT,AI Engineer,136800.0,ES,100.0,ES,L
2023,MI,FT,Data Engineer,142300.0,US,0.0,US,M
2022,SE,FT,AI Engineer,189200.0,GB,0.0,GB,M
2022,MI,FT,Data Engineer,,US,100.0,US,M
2021,EX,FT,Business Intelligence Analyst,93100.0,IN,0.0,IN,L
2020,MI,FT,Business Intelligence Analyst,116200.0,US,100.0,US,L
2021,SE,FT,Data Scientist,206900.0,US,100.0,US,M
2024,EN,FT,AI Engineer,55200.0,PT,0.0,PT,S
2020,EN,FT,Data Scientist,97000.0,US,50.0,US,
2021,SE,FT,Data Engineer,238600.0,IN,0.0,US,L
2024,SE,FT,Data Engineer,216200.0,US,50.0,US,M
2024,SE,FT,Data Engineer,207200.0,US,0.0,US,L
2022,MI,FT,Data Scientist,101100.0,GB,100.0,GB,M
2022,MI,FT,Data Engineer,133800.0,US,50.0,US,S
2021,SE,FT,Data Scientist,69200.0,BR,100.0,BR,M
2023,SE,FT,Data Analyst,41800.0,US,50.0,BR,M
2022,EN,FT,Data Scientist,95400.0,US,50.0,US,M
2024,EN,FT,Business Intelligence Analyst,33700.0,PT,0.0,PT,M
2023,EN,FT,Data Engineer,86100.0,CA,0.0,CA,M
2023,SE,FT,Machine Learning Engineer,277100.0,US,100.0,US,L
2023,EX,FT,AI Engineer,315500.0,US,0.0,US,M
2024,MI,FT,Data Scientist,161500.0,CA,0.0,CA,M
2023,SE,FT,Data Analyst,149600.0,US,0.0,US,M
2024,SE,FT,Research Scientist,184700.0,US,0.0,US,S
2024,SE,FT,Data Engineer,75700.0,BR,100.0,BR,L
2023,SE,FT,Research Scientist,163400.0,US,0.0,US,M
2020,MI,FT,Data Scientist,117300.0,US,100.0,US,M
2024,SE,FT,Data Analyst,98700.0,FR,50.0,FR,M
2024,MI,FT,Data Scientist,172600.0,US,0.0,US,M
2022,SE,FT,Data Scientist,74700.0,IN,100.0,IN,L
2023,EN,PT,Data Scientist,55300.0,US,0.0,US,L
2024,MI,FT,Business Intelligence Analyst,57800.0,PL,0.0,PL,L
2024,EX,FT,Machine Learning Engineer,385700.0,US,100.0,US,S
2022,MI,FT,Business Intelligence Analyst,101600.0,DE,100.0,DE,L
2023,SE,FT,Business Intelligence Analyst,151200.0,CA,0.0,CA,M
2023,SE,FL,Machine Learning Engineer,269600.0,JP,100.0,CA,L
2023,EX,FT,Data Engineer,301000.0,US,0.0,US,L
2022,EN,FT,Machine Learning Engineer,101900.0,US,100.0,US,L
2022,EX,CT,Data Engineer,320300.0,US,100.0,US,L
2022,SE,FT,Analytics Engineer,114800.0,GB,0.0,GB,M
2023,EN,FT,Machine Learning Engineer,85500.0,AU,50.0,AU,S
2023,EN,FT,Data Analyst,60400.0,GB,100.0,GB,M
2021,SE,FT,Machine Learning Engineer,239900.0,US,100.0,US,L
2022,MI,FT,Machine Learning Engineer,201500.0,US,50.0,US,M
2023,SE,FT,Data Engineer,107900.0,ES,0.0,ES,L
2024,EN,FT,Data Analyst,82200.0,US,0.0,US,L
2024,EN,FT,Business Intelligence Analyst,113100.0,US,100.0,US,
2022,SE,FT,Data Scientist,127800.0,PT,0.0,PT,L
2023,EX,FT,Business Intelligence Analyst,289400.0,US,0.0,US,L
2022,MI,FT,Data Analyst,135500.0,CA,100.0,CA,L
2021,EN,FT,Data Engineer,90000.0,GB,100.0,US,M
2024,SE,FT,Data Science Manager,223100.0,AU,0.0,AU,L
2024,MI,PT,Data Engineer,102700.0,US,0.0,US,M
2022,MI,FT,Business Intelligence Analyst,100300.0,US,100.0,US,S
2022,EN,FT,Machine Learning Engineer,79500.0,US,100.0,US,S
2024,EX,FT,Data Engineer,174300.0,JP,0.0,JP,S
2022,SE,FT,Machine Learning Engineer,133500.0,NL,100.0,NL,S
2022,EX,FT,Data Analyst,219200.0,US,0.0,US,L
2023,EX,FT,Data Engineer,308100.0,US,50.0,US,M
2024,MI,FT,Research Scientist,156500.0,US,100.0,US,L
2023,SE,FT,Data Analyst,91900.0,AU,50.0,AU,M
2021,SE,FT,data analyst,90800.0,GB,0.0,GB,L
2023,MI,FT,Research Scientist,167200.0,US,,US,M
2022,EN,PT,Business Intelligence Analyst,29900.0,CA,50.0,CA,M
2020,EN,FL,Data Engineer,85100.0,US,100.0,US,M
2023,SE,FT,AI Engineer,194400.0,GB,100.0,GB,M
2022,SE,FT,Data Scientist,130600.0,ES,100.0,ES,M
2024,EN,FT,AI Engineer,135300.0,US,0.0,US,L
2023,MI,FT,Machine Learning Engineer,129600.0,GB,50.0,GB,S
2024,SE,FT,Data Engineer,267700.0,US,50.0,US,L
2023,MI,CT,Machine Learning Engineer,248200.0,US,100.0,US,
2024,MI,FT,Data Engineer,144100.0,US,0.0,US,M
2023,MI,CT,Data Architect,134300.0,AU,100.0,AU,M
2024,MI,FT,Data Scientist,175000.0,US,50.0,US,L
2023,SE,FT,Analytics Engineer,237000.0,US,100.0,US,L
2024,EX,FT,Analytics Engineer,197400.0,DE,0.0,DE,L
2022,MI,FT,Data Engineer,140400.0,PL,100.0,US,M
2022,EN,FT,Machine Learning Engineer,115100.0,CA,100.0,CA,M
2022,MI,FT,Machine Learning Engineer,196600.0,GB,0.0,US,M
2023,MI,FT,Research Scientist,155300.0,US,0.0,US,M
2023,MI,FT,Analytics Engineer,146600.0,US,0.0,US,L
2024,SE,FT,Data Analyst,184700.0,CA,100.0,CA,L
2024,EN,FT,Data Analyst,39000.0,JP,100.0,JP,M
2023,SE,FT,Data Engineer,119600.0,ES,50.0,ES,L
2023,MI,FT,Data Scientist,72800.0,PL,50.0,PL,L
2023,SE,FT,Data Engineer,198400.0,PT,0.0,DE,M
2024,EX,FT,Data Analyst,229400.0,US,50.0,US,M
2024,SE,FT,Machine Learning Engineer,165300.0,FR,50.0,FR,M
2023,MI,FT,Machine Learning Engineer,180400.0,IN,50.0,US,M
2021,MI,FT,Data Engineer,129300.0,BR,50.0,US,M
2022,SE,FT,Analytics Engineer,137500.0,DE,100.0,DE,L
2024,MI,FT,Data Science Manager,187800.0,US,0.0,US,S
2021,MI,FT,Data Analyst,116200.0,US,0.0,US,M
2023,SE,FT,Data Analyst,161500.0,US,100.0,US,L
2023,EN,FT,Data Engineer,93000.0,US,100.0,US,L
2021,MI,FT,Analytics Engineer,77300.0,US,100.0,NL,S
2021,EN,FT,Data Analyst,63500.0,US,50.0,US,M
2022,EX,FT,Business Intelligence Analyst,150200.0,NL,0.0,NL,M
2023,SE,FT,Machine Learning Engineer,249300.0,US,,US,L
2023,SE,FT,Data Architect,149300.0,FR,0.0,FR,M
2021,SE,PT,AI Engineer,55100.0,PT,100.0,IN,L
2020,MI,FT,Machine Learning Engineer,182700.0,US,100.0,US,L
2023,MI,FT,Data Engineer,139300.0,US,100.0,US,M
2022,EX,FT,Data Engineer,311500.0,GB,100.0,CH,S
2024,MI,FT,Data Engineer,131700.0,FR,100.0,FR,L
2024,EN,FT,Data Scientist,55600.0,US,0.0,PT,M
2021,MI,FT,Data Engineer,182400.0,US,100.0,US,L
2024,SE,FT,Analytics Engineer,264100.0,US,50.0,US,L
2024,MI,FT,Data Scientist,63200.0,IN,0.0,IN,M
2021,EX,FT,Data Scientist,371000.0,US,100.0,US,M
2022,EN,FT,Data Scientist,108100.0,US,50.0,US,M
2023,SE,FT,Machine Learning Engineer,237900.0,US,0.0,US,M
2023,EX,FT,Analytics Engineer,314900.0,US,100.0,US,S
2023,EX,FT,Research Scientist,355900.0,IN,,US,M
2021,EN,FT,Machine Learning Engineer,97100.0,US,100.0,US,M
2024,EX,FT,Analytics Engineer,362600.0,US,50.0,US,L
2022,MI,FT,Data Scientist,138700.0,US,50.0,US,S
2022,SE,FT,Data Analyst,150200.0,US,50.0,US,M
2024,MI,FT,Data Scientist,139500.0,US,0.0,US,S
2023,MI,FT,Data Engineer,,US,0.0,US,L
2021,MI,FT,Analytics Engineer,122900.0,US,50.0,US,L
2024,SE,FT,Data Science Manager,247700.0,US,0.0,US,M
2020,EN,FT,Analytics Engineer,82500.0,US,0.0,US,L
2024,MI,FL,Data Scientist,94700.0,DE,0.0,DE,M
2024,SE,FT,Data Analyst,135100.0,US,0.0,US,M
2024,EN,FT,Data Engineer,109800.0,US,50.0,US,M
2023,SE,FT,Data Scientist,175500.0,US,50.0,FR,L
2024,MI,FT,Data Engineer,91700.0,CA,0.0,CA,M
2020,EN,FT,Data Engineer,77500.0,US,50.0,US,M
2023,SE,FT,Data Analyst,132900.0,US,100.0,US,M
2024,EX,FT,Analytics Engineer,90200.0,IN,0.0,IN,S
2022,SE,FT,Data Analyst,99600.0,JP,100.0,JP,S
2023,MI,FT,Data Analyst,84500.0,US,0.0,US,M
2020,SE,FT,Machine Learning Engineer,71500.0,PL,0.0,PL,S
2021,MI,FT,Data Engineer,158000.0,US,100.0,US,S
2023,SE,FT,Data Scientist,185700.0,CA,0.0,CA,M
2023,SE,FT,Data Analyst,66600.0,US,50.0,IN,M
2023,MI,FT,Machine Learning Engineer  ,121200.0,FR,100.0,FR,L
2023,EN,FT,Data Science Manager,133700.0,US,50.0,US,M
2023,SE,PT,Data Analyst,86200.0,US,0.0,US,M
2022,MI,FT,Data Engineer,53100.0,IN,100.0,IN,M
2023,SE,FT,Data Scientist,213700.0,US,0.0,US,L
2024,MI,FT,Data Analyst,41400.0,US,50.0,BR,M
2023,EN,FT,Data Scientist,76100.0,US,0.0,US,M
2022,SE,FT,Data Engineer,115000.0,GB,100.0,GB,S
2021,EN,FT,Data Analyst,50000.0,NL,100.0,NL,M
2024,MI,FT,Data Architect,183200.0,US,100.0,US,M
2024,EN,FT,AI Engineer,176100.0,US,100.0,US,L
2022,SE,FT,AI Engineer,261600.0,US,100.0,US,L
2024,EN,FL,Data Engineer,106200.0,US,100.0,US,M
2023,SE,FT,Data Scientist,238200.0,US,100.0,US,L
2023,MI,FT,Data Scientist,69100.0,JP,50.0,JP,M
2023,SE,FT,Data Engineer,168100.0,US,0.0,US,S
2024,MI,FT,Business Intelligence Analyst,129300.0,US,100.0,US,M
2022,SE,FT,Machine Learning Engineer,84400.0,BR,100.0,BR,L
2024,SE,FT,Data Scientist,219400.0,US,50.0,US,L
2023,MI,FT,Analytics Engineer,148400.0,US,50.0,US,M
2024,SE,FT,Machine Learning Engineer,196400.0,GB,,GB,M
2022,EN,FT,Machine Learning Engineer,97200.0,US,100.0,US,L
2024,EX,FT,Analytics Engineer,248300.0,US,0.0,US,M
2021,SE,FT,Data Scientist,193800.0,US,100.0,US,M
2023,EN,FT,Data Scientist,86200.0,US,50.0,US,L
2020,MI,FT,Data Analyst,90200.0,PT,100.0,US,M
2021,EN,FT,Analytics Engineer,37100.0,IN,50.0,IN,M
2022,SE,FT,Machine Learning Engineer,154100.0,FR,100.0,FR,M
2020,MI,FT,Analytics Engineer,126800.0,US,0.0,US,M
2023,EN,FT,Data Engineer,90700.0,US,0.0,US,L
2022,EN,FT,Data Engineer,97500.0,US,100.0,US,L
2023,EN,FT,Data Analyst,70800.0,US,100.0,US,L
2024,EX,FT,Analytics Engineer,240200.0,NL,0.0,US,M
2022,MI,FT,Data Engineer,141200.0,US,50.0,US,M
2023,SE,FT,Analytics Engineer,162400.0,DE,50.0,DE,M
2024,EX,CT,Data Analyst,317900.0,US,100.0,US,L
2024,EN,CT,Data Scientist,79400.0,AU,100.0,AU,M
2023,MI,FT,Analytics Engineer,105700.0,US,100.0,AU,S
2022,EN,FT,Data Analyst,20200.0,IN,100.0,IN,M
2022,SE,FT,Data Analyst,79800.0,PT,100.0,PL,L
2023,EN,FT,Machine Learning Engineer,150200.0,US,0.0,US,L
2023,MI,FT,Data Architect,179000.0,GB,0.0,US,L
2022,EN,FT,Machine Learning Engineer,93600.0,US,100.0,US,S
2021,MI,FT,Research Scientist,144600.0,US,100.0,US,M
2024,EN,FT,Data Analyst,70000.0,CA,0.0,CA,M
2020,MI,FT,Business Intelligence Analyst,75000.0,GB,100.0,GB,M
2024,MI,FT,Data Analyst,64300.0,US,0.0,ES,M
2023,MI,FT,Data Science Manager,66900.0,IN,0.0,IN,L
2023,EX,FT,Data Science Manager  ,346100.0,GB,0.0,GB,M
2023,EN,FT,Data Engineer,88100.0,GB,0.0,GB,L
2023,SE,FT,Data Scientist,172600.0,DE,50.0,DE,S
2023,MI,FT,Machine Learning Engineer,76800.0,US,50.0,IN,L
2024,EX,FT,Data Engineer,212400.0,CA,0.0,CA,S
2023,SE,FT,Data Engineer,220900.0,US,100.0,US,S
2024,SE,FT,Business Intelligence Analyst,161900.0,US,0.0,US,M
2024,MI,FT,Machine Learning Engineer,130400.0,AU,,AU,
2024,SE,FT,Data Scientist,233000.0,US,0.0,US,M
2023,MI,FT,Research Scientist,110800.0,FR,0.0,FR,M
2021,MI,FT,Analytics Engineer,134500.0,US,0.0,US,L
2024,SE,FT,Analytics Engineer,167900.0,NL,0.0,NL,L
2024,MI,FT,Data Engineer,185400.0,US,50.0,US,M
2024,SE,FT,Research Scientist,268600.0,US,50.0,US,M
2023,EN,FT,Data Engineer,39600.0,ES,0.0,ES,M
2024,MI,FT,Data Engineer,185200.0,US,100.0,US,M
2023,EN,FT,Data Scientist,90200.0,DE,0.0,DE,L
2023,SE,FT,Data Engineer,189900.0,US,0.0,US,S
2023,MI,FT,Data Scientist,180400.0,US,0.0,US,L
2024,MI,FT,Data Engineer,123200.0,GB,0.0,US,S
2021,SE,FT,Business Intelligence Analyst,102600.0,NL,100.0,NL,M
2022,EN,FT,Research Scientist,69400.0,PL,0.0,FR,L
2023,SE,FT,AI Engineer,228700.0,US,100.0,US,M
2023,MI,FT,Data Engineer,128500.0,US,100.0,US,S
2022,MI,FT,Data Scientist,162700.0,AU,100.0,US,M
2023,SE,FT,Business Intelligence Analyst,156200.0,US,0.0,US,M
2023,EN,FT,Business Intelligence Analyst,23900.0,IN,0.0,IN,M
2024,EN,FT,Data Scientist,49700.0,DE,100.0,DE,M
2024,SE,FT,Data Engineer,159800.0,GB,0.0,CA,M
2024,MI,FT,Business Intelligence Analyst,118500.0,US,50.0,US,S
2023,SE,FT,Data Scientist,297200.0,US,0.0,US,L
2024,EN,FT,Data Engineer,107600.0,GB,100.0,US,M
2023,MI,FT,Data Analyst,98100.0,US,50.0,US,M
2022,EN,FT,Data Analyst,57600.0,US,0.0,US,M
2022,MI,FT,Data Engineer,132400.0,US,100.0,US,L
2021,EN,FT,Data Engineer,94100.0,US,100.0,US,M
2021,EX,FT,Data Analyst,84800.0,PT,100.0,PT,L
2024,MI,FT,Analytics Engineer,162600.0,CH,0.0,CH,M
2024,SE,FT,Data Scientist,145900.0,NL,50.0,NL,L
2021,SE,FT,Data Scientist,166700.0,US,50.0,US,M
2023,SE,FT,Machine Learning Engineer,226700.0,ES,0.0,US,S
2023,MI,FT,Data Architect,218200.0,US,0.0,US,L
2024,EN,FT,Data Analyst,76700.0,US,100.0,US,L
2023,EN,FT,Machine Learning Engineer,125100.0,US,50.0,US,S
2024,SE,FT,Data Scientist,286500.0,DE,100.0,US,L
2022,SE,FT,AI Engineer,225000.0,US,0.0,US,S
2024,EN,FT,Data Analyst,87900.0,US,100.0,US,M
2024,MI,FT,Data Science Manager,160300.0,US,0.0,US,S
2024,SE,PT,Data Engineer,12.0,IN,0.0,IN,M
2023,MI,FT,Business Intelligence Analyst,113800.0,US,50.0,US,M
2024,SE,PT,Business Intelligence Analyst,94000.0,US,0.0,US,L
2024,EN,FT,Business Intelligence Analyst,94400.0,US,0.0,US,L
2024,EX,FT,Data Architect,284300.0,US,100.0,US,M
2024,MI,FT,Machine Learning Engineer,215700.0,US,0.0,US,L
2021,MI,FT,Data Scientist,131600.0,US,0.0,US,S
2022,SE,FT,Business Intelligence Analyst,128900.0,CA,0.0,CA,M
2024,EN,FT,AI Engineer,79700.0,FR,0.0,FR,S
2024,SE,FT,Analytics Engineer,111700.0,PL,100.0,PL,S
2024,MI,FT,Machine Learning Engineer,75400.0,BR,100.0,BR,L
2024,MI,FT,Data Scientist,170100.0,US,0.0,US,M
2024,MI,FT,Data Engineer,181100.0,US,0.0,US,M
2024,SE,FT,Data Science Manager,261900.0,US,0.0,US,L
2024,SE,FT,AI Engineer,161700.0,JP,0.0,JP,M
2022,EX,FT,Data Architect,336200.0,FR,0.0,US,S
2020,EN,FL,Analytics Engineer,72900.0,US,100.0,US,S
2024,SE,FT,Research Scientist,200200.0,CA,0.0,CA,M
2024,EN,FT,Machine Learning Engineer,124900.0,US,0.0,US,
2023,EX,FT,Research Scientist,317700.0,US,100.0,US,M
2023,EN,FT,data engineer,110600.0,US,0.0,US,L
2021,SE,FT,Data Analyst,76200.0,US,100.0,PT,L
2023,SE,FT,Data Analyst,154000.0,US,0.0,US,L
2023,SE,FT,Data Science Manager,281600.0,US,0.0,US,L
2021,MI,FT,Data Analyst,74300.0,US,0.0,US,S
2024,EN,FT,Analytics Engineer,89700.0,AU,0.0,AU,L
2022,SE,FT,Machine Learning Engineer,189000.0,CA,50.0,US,S
2020,SE,FT,Data Scientist,108300.0,US,100.0,JP,M
2023,SE,FT,Data Engineer,269300.0,US,100.0,US,L
2023,MI,FT,Data Science Manager,192000.0,US,0.0,US,M
2024,EN,FT,Data Engineer,105000.0,US,100.0,US,M
2021,EN,FT,Data Engineer,113900.0,US,100.0,US,M
2022,SE,FT,Analytics Engineer,149000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,327000.0,US,100.0,US,M
2022,EX,FT,Data Analyst,177500.0,GB,100.0,GB,M
2024,MI,FT,Data Analyst,83000.0,GB,0.0,GB,M
2022,MI,FT,Data Engineer,122400.0,US,100.0,US,M
2024,MI,FT,Data Scientist,93100.0,PL,0.0,PL,M
2024,MI,FT,Research Scientist,153300.0,IN,0.0,US,M
2024,EN,FT,Machine Learning Engineer,98100.0,US,50.0,US,S
2024,MI,FT,Data Scientist,114600.0,DE,0.0,DE,
2023,EN,FT,Research Scientist,89100.0,US,0.0,US,M
2021,EN,FT,Data Analyst,49400.0,NL,100.0,NL,L
2023,SE,CT,Data Analyst,181300.0,US,100.0,US,M
2024,SE,FT,Data Architect,301900.0,US,0.0,US,M
2024,EN,FT,Business Intelligence Analyst,61900.0,US,50.0,US,S
2022,MI,FT,Data Scientist,146200.0,US,100.0,US,M
2024,EN,FT,Data Engineer,106300.0,US,100.0,US,M
2021,EN,FT,Analytics Engineer,98100.0,US,100.0,US,L
2022,SE,FT,Data Architect,,US,0.0,US,M
2022,MI,CT,Machine Learning Engineer,199300.0,ES,100.0,US,M
2022,EN,FT,Data Engineer,150800.0,DE,50.0,US,L
2024,EN,FT,Research Scientist,90200.0,US,100.0,US,M
2020,SE,FT,Analytics Engineer,194700.0,US,100.0,US,M
2023,EX,FT,Data Analyst,207100.0,DE,100.0,US,M
2023,MI,FT,Data Scientist,142300.0,US,0.0,US,M
2024,EX,FT,Data Analyst,190000.0,US,0.0,US,S
2024,MI,FT,Data Scientist,68300.0,IN,0.0,IN,M
2021,SE,FT,Data Scientist,177500.0,GB,100.0,GB,L
2021,SE,FT,Data Scientist,109600.0,FR,0.0,FR,M
2023,EN,FT,Machine Learning Engineer,54600.0,PL,0.0,PL,M
2023,SE,FT,Data Scientist,71700.0,IN,0.0,IN,M
2022,EN,FT,Data Architect,110300.0,US,50.0,US,M
2024,SE,FT,Data Engineer,204400.0,US,100.0,US,M
2023,SE,FT,Data Scientist,67700.0,IN,0.0,IN,
2021,MI,FT,Business Intelligence Analyst,97700.0,US,100.0,US,S
2022,SE,FT,Machine Learning Engineer,246800.0,US,,US,M
2023,SE,FT,Business Intelligence Analyst,117300.0,US,0.0,GB,S
2021,SE,FT,Data Engineer,199100.0,US,,US,L
2023,SE,FT,Data Scientist,227800.0,US,100.0,US,M
2024,EN,FT,Data Analyst,68600.0,GB,100.0,GB,L
2021,MI,FT,Data Engineer,119300.0,GB,100.0,GB,M
2022,EN,FT,Business Intelligence Analyst,61900.0,US,0.0,US,M
2022,MI,FT,AI Engineer,146400.0,SG,100.0,SG,M
2023,SE,FT,Data Scientist,182400.0,DE,100.0,DE,L
2022,MI,FT,Data Scientist,96200.0,FR,0.0,FR,S
